bla 0.0 0.0 0.0 -9.81 1486398439.28 Unknown 
bla -2.42772054672 6.76541566849 7.72788476944 0.743903506766 1486398439.53 Unknown 
bla -1.4125790596 6.27221012115 7.72788476944 0.242671406809 1486398439.86 Unknown 
bla -0.847547411919 5.75027370453 9.12131023407 1.00583490437 1486398440.16 Unknown 
bla -0.0622492432594 5.5108537674 8.61852741241 0.41997551182 1486398440.49 Unknown 
bla -1.69509482384 6.18123006821 8.71429538727 1.00757346702 1486398440.76 Unknown 
bla -1.37906014919 4.74949741364 9.4612865448 0.865929732816 1486398441.05 Unknown 
bla -1.36948335171 5.276222229 7.5028295517 -0.536033376044 1486398441.37 Unknown 
bla -1.39342534542 5.68802452087 8.6951417923 0.673355757174 1486398441.68 Unknown 
bla -1.30244576931 5.75027370453 7.77576875687 -0.0516911086372 1486398442.0 Unknown 
bla -1.46046304703 5.94181013107 8.23066711426 0.445824739687 1486398442.29 Unknown 
bla -1.38863694668 5.75506210327 7.86195993423 0.0317207026872 1486398442.59 Unknown 
bla -1.19710087776 6.29136371613 8.13011074066 0.539541466922 1486398442.87 Unknown 
bla -1.01992988586 5.38635540009 8.04391956329 -0.0756421162542 1486398443.2 Unknown 
bla -0.0383072271943 5.36720180511 8.5610666275 0.294463590959 1486398443.5 Unknown 
bla -0.0383072271943 5.36720180511 8.5610666275 0.294463590959 1486398443.61 spinning 
bla 0.459686726332 5.68802452087 8.84358215332 0.714917108413 1486398443.82 spinning 
bla 0.74220252037 8.78612136841 8.00561237335 2.09951815793 1486398444.11 spinning 
bla 2.97359848022 6.35361289978 6.00884771347 -0.573283286496 1486398444.4 spinning 
bla 3.33751726151 8.95850467682 3.46620559692 0.358992514285 1486398444.69 spinning 
bla 2.75812029839 7.64648151398 5.75027370453 0.146985226511 1486398445.0 spinning 
bla 2.55221891403 6.91864442825 5.7023897171 -0.488052210216 1486398445.29 spinning 
bla 2.33674097061 8.04870796204 4.75428581238 -0.17437382379 1486398445.64 spinning 
bla 2.41814374924 7.9481511116 4.69203662872 -0.26873525102 1486398445.91 spinning 
bla 1.85311210155 8.48924064636 4.41430950165 -0.0638541161586 1486398446.26 spinning 
bla 1.9249382019 8.6951417923 4.66330623627 0.242726143814 1486398446.51 spinning 
bla 2.14520478249 8.64725780487 3.43268680573 -0.262209166048 1486398446.8 spinning 
bla 2.1021091938 8.46051025391 4.32332992554 -0.0791070058209 1486398447.15 spinning 
bla 1.90099620819 8.45572185516 4.64894104004 0.0249210199781 1486398447.42 spinning 
bla 1.97282218933 6.2482676506 8.44614505768 0.879726018923 1486398447.73 spinning 
bla 1.17315888405 6.52120685577 7.31129360199 0.0569881299975 1486398448.04 spinning 
bla 1.01035308838 6.67443561554 6.94737482071 -0.123157323018 1486398448.35 spinning 
bla 0.622492432594 5.31452941895 7.51240634918 -0.586770146597 1486398448.63 spinning 
bla -0.387860685587 3.91631531715 9.1691942215 0.168080188409 1486398448.95 spinning 
bla -1.46046304703 7.4022731781 9.8204164505 2.57415034535 1486398449.25 spinning 
bla -0.105344876647 5.68323612213 7.06708478928 -0.740603229445 1486398449.55 spinning 
bla -0.699106872082 5.91786813736 7.92899751663 0.108614587155 1486398449.87 spinning 
bla -0.88585460186 5.3767786026 6.59303283691 -1.25648794321 1486398450.18 spinning 
bla 1.08217918873 4.34248352051 9.37030696869 0.574167160146 1486398450.51 spinning 
bla 0.0622492432594 5.09905099869 10.2226428986 1.61394957477 1486398450.75 spinning 
bla 1.06302559376 3.19805502892 8.93456172943 -0.260970066129 1486398451.1 spinning 
bla -0.138863697648 2.4079682827 10.4668512344 0.931162373823 1486398451.41 spinning 
bla -0.335188239813 1.69928467274 10.773308754 1.10164978651 1486398451.68 spinning 
bla 0.31603461504 2.66654205322 9.40861415863 -0.0257092855185 1486398451.98 spinning 
bla 0.651222884655 2.66175365448 9.43255615234 0.0125322259463 1486398452.31 spinning 
bla -0.493205547333 3.43747520447 10.8594999313 1.59123792629 1486398452.59 spinning 
bla 1.28329205513 0.875679254532 10.5003700256 0.804679615081 1486398452.88 spinning 
bla 5.52102899551 0.444722980261 -3.67809247971 -3.1610975351 1486398453.33 spinning 
bla 10.9367132187 -14.1072349548 -1.74836575985 8.12551105848 1486398453.66 spinning 
bla 3.74453139305 -9.04110431671 -13.216591835 6.63510207791 1486398453.91 spinning 
bla 5.31033945084 -8.1504611969 -1.07798933983 -0.0226722839146 1486398454.24 spinning 
bla 15.0738935471 -14.8685913086 -5.38755226135 12.0377228456 1486398454.55 spinning 
bla 4.51067590714 -3.87441682816 -3.06996512413 -3.11806539475 1486398454.87 spinning 
bla 2.12126278877 0.214879602194 -4.86082792282 -4.50212121863 1486398455.16 spinning 
bla 6.55053567886 -10.2142629623 1.4502876997 2.41063909768 1486398455.45 spinning 
bla 7.2640080452 -7.34122085571 0.540491044521 0.531734240554 1486398455.78 spinning 
bla 8.33661079407 -6.20158100128 1.05285024643 0.633523356063 1486398456.07 spinning 
bla 5.09007263184 -4.63577318192 -0.0101753575727 -2.92528243648 1486398456.34 spinning 
bla 9.74440097809 -9.36671543121 0.25797522068 3.70870036674 1486398456.66 spinning 
bla 7.32146883011 -8.32763195038 0.875679254532 1.31295706582 1486398456.99 spinning 
bla 3.86424160004 -1.40360069275 -0.0915782153606 -5.69772026515 1486398457.29 spinning 
bla 7.13950967789 -8.14567279816 1.67534267902 1.15044510353 1486398457.56 spinning 
bla 9.1027545929 -6.91984128952 1.76632225513 1.75997143296 1486398457.91 spinning 
bla 8.63827991486 -7.81048440933 0.612317085266 1.85183856897 1486398458.2 spinning 
bla 4.80276870728 -1.44669640064 -0.450708478689 -4.77386498751 1486398458.46 spinning 
bla 9.64384460449 -9.50079059601 2.33135390282 3.92695642146 1486398458.77 spinning 
bla 9.33738708496 -7.9637131691 0.593163490295 2.47655232115 1486398459.09 spinning 
bla 8.11155509949 -9.19433307648 1.08636903763 2.49907326078 1486398459.35 spinning 
bla 4.72615432739 -1.47063839436 -1.130661726 -4.73282480587 1486398459.67 spinning 
bla 7.35019922256 -9.80246067047 0.0999579206109 2.44249588424 1486398460.01 spinning 
bla 6.21055936813 -7.55191087723 0.760757565498 -0.00280072415342 1486398460.26 spinning 
bla 10.0939540863 -7.98765563965 0.913986504078 3.09449235901 1486398460.61 spinning 
bla 4.94642066956 -2.95025515556 -0.0963666215539 -4.04975960147 1486398460.93 spinning 
bla 8.65743350983 -8.87829875946 0.463876575232 2.59929189424 1486398461.19 spinning 
bla 8.59518432617 -8.6436662674 0.521337449551 2.39089967499 1486398461.48 spinning 
bla 2.84910011292 -2.89758253098 0.190937578678 -5.74185384528 1486398461.8 spinning 
bla 9.33738708496 -9.59655857086 1.44071090221 3.65686236219 1486398462.08 spinning 
bla 7.63271522522 -7.7961192131 0.147841960192 1.10144691319 1486398462.4 spinning 
bla 8.25999546051 -7.34122085571 1.60351657867 1.35657127672 1486398462.72 spinning 
bla 4.96557426453 -4.40592956543 0.301070868969 -3.16471695259 1486398463.01 spinning 
bla 8.46589756012 -8.95970153809 -0.498592495918 2.52678514148 1486398463.35 spinning 
bla 6.51222848892 -8.60057067871 0.449511379004 0.987268004976 1486398463.61 spinning 
bla 3.15076947212 -2.90715932846 0.406415730715 -5.50371420204 1486398463.93 spinning 
bla 8.56166553497 -10.8176021576 0.890044510365 4.01442810402 1486398464.24 spinning 
bla 7.91523075104 -7.21193408966 0.454299777746 0.907707751373 1486398464.53 spinning 
bla 10.0508584976 -8.29890155792 0.918774902821 3.25658604722 1486398464.82 spinning 
